,a,b,total_infections_1,total_infections_2,total_vaccinated_1,total_vaccinated_2,loss_clinical_burden,loss_equity_of_burden,loss_equity_of_vaccination
240,0.29999999999999993,0.37499999999999994,23.37485349029555,1.0000000000000142,462.6354119181618,99.0,13.880803375689062,0.013910697930631516,0.08224997720717697
241,0.29999999999999993,0.3999999999999999,23.67330105691292,1.0000000000000284,461.9054514169679,99.0,13.881638849007377,0.017581603000021012,0.0787461668014453
242,0.29999999999999993,0.42499999999999993,24.000877752632164,1.0000000000000284,461.1174314841613,99.0,13.882872337406754,0.02161079635736793,0.07496367112397273
243,0.29999999999999993,0.44999999999999996,24.39142936500656,1.0000000000000426,460.1953124999985,99.0,13.884760405947873,0.026414581189568964,0.07053749999999148
244,0.29999999999999993,0.4749999999999999,24.87853114942311,1.0000000000000568,459.07065153121783,99.0,13.887725302438758,0.032405933137888865,0.0651391273498454
245,0.29999999999999993,0.4999999999999999,25.42018576757971,1.0000000000000426,457.8515947423855,99.0,13.891779698523411,0.03906828494121889,0.05928765476344955
246,0.29999999999999993,0.5249999999999999,26.107267089842765,1.0000000000000568,456.3503859937168,99.0,13.898006189874543,0.047519385205050446,0.052081852769839676
247,0.29999999999999993,0.5499999999999999,26.94116543576547,1.0000000000000142,454.5918204321221,99.0,13.90708536467051,0.057776334859911405,0.04364073807418567
248,0.29999999999999993,0.575,27.994455869918397,1.000000000000071,452.46225199196385,99.0,13.920753083807124,0.07073180719997693,0.033418809561426066
249,0.29999999999999993,0.5999999999999999,29.40166370036303,1.0000000000000995,449.76166791748227,99.0,13.942482347591916,0.08804046351443817,0.020456006003915173
250,0.29999999999999993,0.6249999999999999,31.356760213068185,1.0000000000000853,446.2514239620089,99.0,13.978474928191922,0.1120881506207154,0.0036068350176425845
251,0.29999999999999993,0.6499999999999999,42.73003791313431,1.9209878331766959,438.40910157611245,97.25027054071795,14.608709166615933,2.804825592062077e-06,0.003757843885832557
252,0.29999999999999993,0.6749999999999998,43.860331454770346,1.972188907575017,437.3263403559855,97.18433752964873,14.659227317319218,0.0001088082188496764,1.5256931682250396e-05
253,0.29999999999999993,0.6999999999999998,43.85421483933817,1.972307511587502,437.3357056575891,97.18396050366906,14.659089416206763,0.0002164926464809369,3.784027717612659e-05
254,0.32499999999999996,0.1,22.250270811558437,1.0000000000000426,465.49572706855315,99.0,13.880289104556127,7.833098215712098e-05,0.09597948992905447
255,0.32499999999999996,0.125,22.250270811558437,1.0000000000000426,465.49572706855315,99.0,13.880289104556127,7.833098215712098e-05,0.09597948992905447
256,0.32499999999999996,0.15,22.251730417477972,1.0000000000000426,465.49189611974975,99.0,13.880286927548896,9.628413496753918e-05,0.0959611013747983
257,0.32499999999999996,0.175,22.258679989307495,1.0000000000000284,465.473660359861,99.0,13.880276667979079,0.00018176386847434944,0.0958735697273323
258,0.32499999999999996,0.19999999999999998,22.253349795341933,1.000000000000071,465.4876462021338,99.0,13.880284521264752,0.00011620248268640054,0.09594070177024272
259,0.32499999999999996,0.22499999999999998,22.262973661440128,1.0000000000000568,465.462397350346,99.0,13.880270416586882,0.00023457603569809748,0.095819507281661
260,0.32499999999999996,0.24999999999999997,22.252351895793367,1.0000000000000284,465.49026505672094,99.0,13.880286002952598,0.00010392831825056792,0.09595327227225936
261,0.32499999999999996,0.27499999999999997,22.297761135885025,1.0000000000000284,465.3712463378891,99.0,13.880222221966273,0.0006624619713778979,0.09538198242186713
262,0.32499999999999996,0.29999999999999993,22.47600323831921,1.000000000000071,464.90704447030816,99.0,13.880043266444037,0.0028548398313068546,0.09315381345747809
